Unnamed: 0_x,station,总流量,高峰流量,平峰流量,Unnamed: 0.1,treat,count,车相关,商务住宅,生活服务,购物服务,餐饮服务,科教文化服务,公共设施,政府机构及社会团体,体育休闲服务,医疗保健服务,风景名胜,金融保险服务,住宿服务,Unnamed: 0_y,pop,站点,平均乘距,year,station_name,cos_theta,cos_abs
3905,2015_石岩东原天桥,13098.0,7664.0,5434.0,1951.0,False,202.0,58.0,10.0,23.0,50.0,5.0,1.0,4.0,0.0,5.0,4.0,0.0,2.0,1.0,1963,3829.0,2015_石岩东原天桥,3475.087160258055,2015,石岩东原天桥,-0.12347662066769276,0.12347662066769276
3906,2015_石岩交警中队,2106.0,1294.0,812.0,1311.0,False,197.0,14.0,5.0,22.0,77.0,32.0,16.0,10.0,5.0,6.0,7.0,1.0,3.0,0.0,1323,4875.0,2015_石岩交警中队,1389.7323260452722,2015,石岩交警中队,0.9688191870198135,0.9688191870198135
3908,2015_石岩公学,334.0,204.0,130.0,2502.0,False,168.0,4.0,20.0,7.0,38.0,14.0,22.0,10.0,14.0,3.0,0.0,0.0,1.0,0.0,2543,1850.0,2015_石岩公学,1213.70884773048,2015,石岩公学,0.17268964079654944,0.17268964079654944
3909,2015_石岩公学西,2666.0,1528.0,1138.0,2504.0,False,829.0,18.0,28.0,81.0,326.0,132.0,17.0,28.0,3.0,3.0,21.0,2.0,10.0,6.0,2545,2877.0,2015_石岩公学西,1225.688382782452,2015,石岩公学西,0.6934804427513254,0.6934804427513254
3911,2015_石岩南康百货,7516.0,4172.0,3344.0,2505.0,False,835.0,2.0,2.0,45.0,221.0,74.0,14.0,12.0,7.0,10.0,22.0,1.0,2.0,19.0,2546,3443.0,2015_石岩南康百货,657.6240068149998,2015,石岩南康百货,0.9228128855673043,0.9228128855673043
3912,2015_石岩同富裕工业区,18.0,16.0,2.0,1307.0,False,37.0,0.0,3.0,4.0,8.0,3.0,0.0,16.0,5.0,1.0,0.0,0.0,1.0,0.0,1319,3784.0,2015_石岩同富裕工业区,2621.820501339091,2015,石岩同富裕工业区,0.0794385454854646,0.0794385454854646
3915,2015_石岩坑尾村,742.0,430.0,312.0,8214.0,False,388.0,6.0,11.0,63.0,124.0,81.0,6.0,10.0,3.0,7.0,14.0,0.0,5.0,5.0,8487,2084.0,2015_石岩坑尾村,2140.165836852837,2015,石岩坑尾村,0.15093147257595932,0.15093147257595932
3916,2015_石岩奋达科技,3070.0,1804.0,1266.0,2527.0,False,161.0,16.0,7.0,23.0,53.0,43.0,1.0,6.0,1.0,1.0,4.0,0.0,4.0,1.0,2568,1731.0,2015_石岩奋达科技,2991.925786200948,2015,石岩奋达科技,-0.17976348382612317,0.17976348382612317
3918,2015_石岩市场,216.0,132.0,84.0,2649.0,False,598.0,8.0,9.0,61.0,293.0,65.0,7.0,20.0,5.0,5.0,14.0,1.0,14.0,11.0,2678,3396.0,2015_石岩市场,1072.7009237254758,2015,石岩市场,-0.9992868619466331,0.9992868619466331
3921,2015_石岩径贝村,23876.0,13242.0,10634.0,1512.0,False,182.0,10.0,5.0,22.0,52.0,21.0,0.0,8.0,0.0,0.0,5.0,1.0,2.0,4.0,1524,3493.0,2015_石岩径贝村,6007.555712184002,2015,石岩径贝村,0.24670431755046898,0.24670431755046898
3923,2015_石岩成人学校,12632.0,7436.0,5196.0,1953.0,False,377.0,70.0,11.0,37.0,99.0,24.0,1.0,12.0,0.0,11.0,6.0,0.0,6.0,7.0,1965,3954.0,2015_石岩成人学校,3380.6686773223487,2015,石岩成人学校,0.9937582364214675,0.9937582364214675
3924,2015_石岩执法大队,198.0,132.0,66.0,1306.0,False,23.0,0.0,5.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1318,2742.0,2015_石岩执法大队,2380.1647052351946,2015,石岩执法大队,-0.9341339580552135,0.9341339580552135
3926,2015_石岩新村,9666.0,5488.0,4178.0,2515.0,False,550.0,28.0,36.0,61.0,125.0,122.0,4.0,12.0,0.0,12.0,7.0,0.0,7.0,8.0,2556,1560.0,2015_石岩新村,2568.760206900336,2015,石岩新村,0.08895055697100246,0.08895055697100246
3927,2015_石岩新村②,1304.0,758.0,546.0,8245.0,False,656.0,20.0,63.0,75.0,148.0,77.0,3.0,10.0,0.0,6.0,12.0,0.0,2.0,8.0,8518,3251.0,2015_石岩新村②,1486.3498440844196,2015,石岩新村②,-0.24428843702306927,0.24428843702306927
3929,2015_石岩汽车总站,3466.0,1852.0,1614.0,5352.0,False,131.0,40.0,6.0,23.0,45.0,18.0,0.0,6.0,0.0,1.0,4.0,0.0,5.0,2.0,5480,2536.0,2015_石岩汽车总站,3670.975110590647,2015,石岩汽车总站,0.6409027355487499,0.6409027355487499
3930,2015_石岩汽车站,37262.0,20420.0,16842.0,1952.0,False,479.0,26.0,15.0,33.0,274.0,29.0,3.0,20.0,8.0,6.0,3.0,0.0,2.0,8.0,1964,3754.0,2015_石岩汽车站,5287.444292787954,2015,石岩汽车站,0.7196808495831609,0.7196808495831609
3932,2015_石岩汽车站总站,4158.0,2372.0,1786.0,1524.0,False,211.0,50.0,9.0,19.0,55.0,22.0,1.0,6.0,0.0,5.0,4.0,0.0,3.0,3.0,1536,3064.0,2015_石岩汽车站总站,3507.3514659314005,2015,石岩汽车站总站,0.6088026353844984,0.6088026353844984
3935,2015_石岩湖总站,920.0,522.0,398.0,4929.0,False,218.0,6.0,4.0,38.0,75.0,64.0,1.0,6.0,2.0,2.0,10.0,0.0,1.0,1.0,5058,1334.0,2015_石岩湖总站,11526.79339293914,2015,石岩湖总站,0.427973213872351,0.427973213872351
3937,2015_石岩湖路口,6138.0,3300.0,2838.0,1509.0,False,81.0,10.0,1.0,9.0,32.0,16.0,1.0,8.0,0.0,1.0,8.0,0.0,1.0,0.0,1521,1424.0,2015_石岩湖路口,6135.099028836112,2015,石岩湖路口,0.4325889937046452,0.4325889937046452
3938,2015_石岩物流园,336.0,190.0,146.0,2506.0,False,142.0,6.0,20.0,39.0,25.0,19.0,0.0,18.0,7.0,2.0,6.0,0.0,1.0,2.0,2547,3396.0,2015_石岩物流园,1545.9845070274082,2015,石岩物流园,-0.7278886109468349,0.7278886109468349
3939,2015_石岩环保所,3752.0,1898.0,1854.0,2503.0,False,412.0,14.0,22.0,55.0,126.0,103.0,11.0,12.0,2.0,2.0,13.0,1.0,7.0,4.0,2544,1469.0,2015_石岩环保所,1058.2653573941514,2015,石岩环保所,-0.8626055871386716,0.8626055871386716
3940,2015_石岩街道办,46708.0,26418.0,20290.0,1315.0,False,568.0,6.0,4.0,55.0,262.0,65.0,26.0,20.0,15.0,3.0,18.0,0.0,14.0,10.0,1327,3874.0,2015_石岩街道办,5028.080026759058,2015,石岩街道办,-0.10532822614128101,0.10532822614128101
3941,2015_石岩裕兴百货,1824.0,1028.0,796.0,2498.0,False,444.0,20.0,13.0,33.0,68.0,43.0,1.0,40.0,3.0,8.0,6.0,0.0,3.0,4.0,2539,1241.0,2015_石岩裕兴百货,1753.3125042494726,2015,石岩裕兴百货,-0.22790162878658662,0.22790162878658662
3942,2015_石岩计生中心,21088.0,12072.0,9016.0,1317.0,False,263.0,24.0,6.0,29.0,84.0,84.0,8.0,14.0,0.0,8.0,9.0,0.0,7.0,3.0,1329,1615.0,2015_石岩计生中心,4987.89172397149,2015,石岩计生中心,0.14682135853838796,0.14682135853838796
3947,2015_石灰围,318.0,166.0,152.0,3910.0,False,222.0,4.0,3.0,26.0,71.0,41.0,7.0,6.0,25.0,8.0,9.0,0.0,1.0,9.0,3939,3022.0,2015_石灰围,1700.4876351914877,2015,石灰围,0.15010688842183503,0.15010688842183503
3949,2015_石碧居民小区,2044.0,1086.0,958.0,3593.0,False,17.0,2.0,1.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3622,1646.0,2015_石碧居民小区,1804.564378111274,2015,石碧居民小区,-0.9344136969055016,0.9344136969055016
3950,2015_石禾塘,2268.0,1238.0,1030.0,4912.0,False,191.0,10.0,4.0,29.0,64.0,26.0,1.0,36.0,6.0,4.0,2.0,4.0,6.0,7.0,5044,1729.0,2015_石禾塘,1062.632038095229,2015,石禾塘,-0.998556585232046,0.998556585232046
3955,2015_石鸿花园,850.0,462.0,388.0,2066.0,False,633.0,72.0,50.0,65.0,241.0,47.0,11.0,118.0,16.0,5.0,17.0,1.0,9.0,5.0,2093,9166.0,2015_石鸿花园,2527.7385134893457,2015,石鸿花园,-0.9620433358085846,0.9620433358085846
3957,2015_石龙仔场站,1726.0,1080.0,646.0,2633.0,False,22.0,0.0,4.0,1.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2662,1122.0,2015_石龙仔场站,3982.6786410736486,2015,石龙仔场站,0.9942177825970481,0.9942177825970481
3959,2015_石龙仔市场,9878.0,5764.0,4114.0,3221.0,False,707.0,2.0,11.0,77.0,256.0,144.0,7.0,12.0,4.0,30.0,27.0,0.0,6.0,9.0,3250,1511.0,2015_石龙仔市场,2206.3489676439103,2015,石龙仔市场,0.8078344455403889,0.8078344455403889
3963,2015_码头桥,2908.0,1510.0,1398.0,1628.0,False,157.0,10.0,2.0,25.0,51.0,36.0,1.0,6.0,3.0,4.0,5.0,0.0,5.0,6.0,1640,8009.0,2015_码头桥,10282.046142409195,2015,码头桥,0.8850662047597737,0.8850662047597737
3964,2015_研杨工艺厂,540.0,304.0,236.0,3984.0,False,23.0,0.0,0.0,1.0,7.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,4013,988.0,2015_研杨工艺厂,1483.0921676242444,2015,研杨工艺厂,-0.8948218541106033,0.8948218541106033
3965,2015_研祥北门,30.0,22.0,8.0,3523.0,False,10.0,0.0,3.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3552,3902.0,2015_研祥北门,3328.2089470758133,2015,研祥北门,-0.48874810069522456,0.48874810069522456
3966,2015_研祥科技大厦,5454.0,3068.0,2386.0,490.0,False,318.0,12.0,38.0,38.0,78.0,60.0,11.0,60.0,6.0,2.0,13.0,0.0,15.0,1.0,490,8839.0,2015_研祥科技大厦,9892.473208389882,2015,研祥科技大厦,0.9991102726082972,0.9991102726082972
3967,2015_研祥西门,138.0,72.0,66.0,3522.0,False,12.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,3551,3173.0,2015_研祥西门,2314.825181961058,2015,研祥西门,0.5897675984111295,0.5897675984111295
3968,2015_硅谷动力清湖园,7774.0,4648.0,3126.0,1303.0,False,60.0,6.0,2.0,7.0,10.0,12.0,4.0,12.0,0.0,0.0,1.0,0.0,1.0,1.0,1315,6150.0,2015_硅谷动力清湖园,3237.9881798583906,2015,硅谷动力清湖园,0.586989306487302,0.586989306487302
3969,2015_硅谷动力观澜园,204.0,136.0,68.0,3418.0,False,43.0,2.0,5.0,2.0,5.0,9.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,3447,1419.0,2015_硅谷动力观澜园,3186.517922210419,2015,硅谷动力观澜园,0.8436472230794321,0.8436472230794321
3975,2015_碧头文武学校,8.0,0.0,8.0,5706.0,False,159.0,6.0,11.0,24.0,58.0,30.0,3.0,14.0,0.0,1.0,0.0,0.0,0.0,3.0,5848,8029.0,2015_碧头文武学校,2981.467992984464,2015,碧头文武学校,0.12145696423312607,0.12145696423312607
3976,2015_碧头路口,2222.0,1150.0,1072.0,2386.0,False,185.0,0.0,18.0,28.0,55.0,31.0,3.0,10.0,3.0,4.0,8.0,1.0,1.0,1.0,2428,16831.0,2015_碧头路口,2200.766795452456,2015,碧头路口,-0.8489013683397535,0.8489013683397535
3977,2015_碧岭公交总站,26.0,16.0,10.0,7666.0,False,74.0,4.0,0.0,6.0,28.0,16.0,0.0,8.0,0.0,0.0,6.0,0.0,4.0,0.0,7939,1668.0,2015_碧岭公交总站,7008.891443994924,2015,碧岭公交总站,-0.9901467348331493,0.9901467348331493
3978,2015_碧岭大工业区,3356.0,1856.0,1500.0,5914.0,False,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6159,3979.0,2015_碧岭大工业区,4121.291870659908,2015,碧岭大工业区,-0.9867122759511807,0.9867122759511807
3979,2015_碧岭小学路口,2884.0,1628.0,1256.0,7842.0,False,16.0,6.0,2.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8115,4027.0,2015_碧岭小学路口,2190.372760120242,2015,碧岭小学路口,-0.9996754660461844,0.9996754660461844
3980,2015_碧岭居委,4510.0,2594.0,1916.0,3122.0,False,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3151,5065.0,2015_碧岭居委,5382.035355983322,2015,碧岭居委,-0.5712594476948608,0.5712594476948608
3982,2015_碧岭总站,36.0,26.0,10.0,3127.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3156,2947.0,2015_碧岭总站,3151.298751796265,2015,碧岭总站,-0.9999251965187262,0.9999251965187262
3985,2015_碧岭村委,2418.0,1354.0,1064.0,4664.0,False,26.0,0.0,0.0,1.0,9.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4766,3432.0,2015_碧岭村委,2027.778504116296,2015,碧岭村委,0.21374256770290465,0.21374256770290465
3994,2015_碧海公馆,18246.0,9610.0,8636.0,1341.0,False,109.0,12.0,7.0,15.0,31.0,22.0,10.0,10.0,4.0,2.0,2.0,0.0,2.0,1.0,1353,12549.0,2015_碧海公馆,2901.9673216124133,2015,碧海公馆,0.0017427137052703561,0.0017427137052703561
4002,2015_祝龙腾工业区总站,11234.0,6872.0,4362.0,2635.0,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2664,2582.0,2015_祝龙腾工业区总站,2134.176652780286,2015,祝龙腾工业区总站,0.969965989684744,0.969965989684744
4006,2015_福兴油站,94.0,68.0,26.0,2555.0,False,323.0,70.0,5.0,30.0,201.0,16.0,1.0,18.0,1.0,3.0,1.0,0.0,5.0,2.0,2596,6123.0,2015_福兴油站,1422.4645430314674,2015,福兴油站,-0.9947026787700195,0.9947026787700195
4007,2015_福兴达工业园,3932.0,2412.0,1520.0,4271.0,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4299,1084.0,2015_福兴达工业园,3722.845991057584,2015,福兴达工业园,-0.9999529884568138,0.9999529884568138
4008,2015_福凤路中,1882.0,988.0,894.0,2477.0,False,147.0,0.0,7.0,15.0,38.0,46.0,0.0,10.0,0.0,1.0,7.0,1.0,3.0,3.0,2518,2211.0,2015_福凤路中,6206.96497371838,2015,福凤路中,0.9752453749948562,0.9752453749948562
4009,2015_福凤路公交总站,1582.0,912.0,670.0,2617.0,False,332.0,0.0,39.0,32.0,80.0,52.0,0.0,14.0,0.0,5.0,10.0,0.0,1.0,4.0,2652,3854.0,2015_福凤路公交总站,7723.58321734347,2015,福凤路公交总站,0.9962234080522329,0.9962234080522329
4010,2015_福凤路南,54.0,32.0,22.0,2478.0,False,157.0,0.0,0.0,10.0,47.0,57.0,3.0,10.0,0.0,5.0,4.0,1.0,5.0,2.0,2519,1983.0,2015_福凤路南,9181.878395097958,2015,福凤路南,0.9956530712723833,0.9956530712723833
4018,2015_福安学校,18564.0,9400.0,9164.0,2871.0,False,17.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2900,4767.0,2015_福安学校,3206.816415843343,2015,福安学校,-0.8907875079581897,0.8907875079581897
4019,2015_福安工业区,2650.0,1534.0,1116.0,4230.0,False,315.0,10.0,26.0,43.0,95.0,52.0,8.0,0.0,0.0,9.0,10.0,0.0,1.0,6.0,4258,3936.0,2015_福安工业区,1926.5693855219704,2015,福安工业区,0.25766664551798885,0.25766664551798885
4020,2015_福安楼,698.0,390.0,308.0,2027.0,False,455.0,70.0,35.0,46.0,170.0,53.0,14.0,62.0,3.0,5.0,21.0,0.0,9.0,3.0,2054,1061.0,2015_福安楼,965.0464070675092,2015,福安楼,-0.4694172182148783,0.4694172182148783
4021,2015_福安第二工业城,7182.0,4234.0,2948.0,5040.0,False,265.0,18.0,30.0,29.0,50.0,31.0,8.0,0.0,1.0,5.0,6.0,0.0,2.0,4.0,5169,3818.0,2015_福安第二工业城,2350.055416949445,2015,福安第二工业城,-0.5403422684845606,0.5403422684845606
4026,2015_福庄花园,5026.0,2836.0,2190.0,5556.0,False,457.0,28.0,6.0,68.0,203.0,73.0,3.0,18.0,7.0,14.0,18.0,1.0,4.0,9.0,5698,4877.0,2015_福庄花园,1577.9304710565475,2015,福庄花园,0.16642640603156905,0.16642640603156905
4028,2015_福景新村,4288.0,2292.0,1996.0,2497.0,False,357.0,6.0,17.0,41.0,149.0,65.0,9.0,24.0,5.0,10.0,10.0,0.0,3.0,6.0,2538,644.0,2015_福景新村,1746.436741898926,2015,福景新村,0.751680687330903,0.751680687330903
4029,2015_福桥,1940.0,1186.0,754.0,2266.0,False,94.0,12.0,4.0,11.0,35.0,15.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,2.0,2308,5187.0,2015_福桥,1625.3903967223362,2015,福桥,-0.7692469800429469,0.7692469800429469
4031,2015_福楼村,15300.0,8312.0,6988.0,1379.0,False,491.0,26.0,12.0,37.0,286.0,44.0,0.0,42.0,2.0,4.0,5.0,0.0,4.0,4.0,1391,4682.0,2015_福楼村,5389.478965748002,2015,福楼村,0.9641738215552732,0.9641738215552732
4042,2015_福永东坑,19568.0,10420.0,9148.0,5206.0,False,201.0,6.0,14.0,35.0,77.0,30.0,7.0,4.0,1.0,14.0,8.0,0.0,3.0,0.0,5334,5015.0,2015_福永东坑,4834.297991083501,2015,福永东坑,0.6350734562884408,0.6350734562884408
4043,2015_福永中学,10220.0,5402.0,4818.0,4236.0,False,212.0,0.0,14.0,33.0,77.0,34.0,11.0,16.0,2.0,4.0,13.0,4.0,1.0,6.0,4264,8870.0,2015_福永中学,782.6585009781895,2015,福永中学,0.9659183164952974,0.9659183164952974
4045,2015_福永交管所,25182.0,14438.0,10744.0,2120.0,False,545.0,42.0,9.0,131.0,221.0,56.0,16.0,52.0,5.0,3.0,27.0,1.0,7.0,2.0,2147,8954.0,2015_福永交管所,5126.84709230097,2015,福永交管所,0.8920755531323266,0.8920755531323266
4046,2015_福永伟创力,4096.0,2160.0,1936.0,5014.0,False,216.0,14.0,9.0,31.0,79.0,43.0,4.0,10.0,2.0,12.0,5.0,0.0,5.0,8.0,5143,8426.0,2015_福永伟创力,9073.688406956146,2015,福永伟创力,0.0450778426689154,0.0450778426689154
4047,2015_福永供电站,474.0,298.0,176.0,4045.0,False,392.0,18.0,11.0,75.0,137.0,63.0,15.0,32.0,2.0,12.0,15.0,0.0,3.0,1.0,4074,3882.0,2015_福永供电站,1514.730399960561,2015,福永供电站,-0.9820979560235366,0.9820979560235366
4048,2015_福永医院,1204.0,640.0,564.0,4239.0,False,946.0,6.0,62.0,99.0,363.0,177.0,13.0,66.0,6.0,15.0,32.0,4.0,7.0,13.0,4267,8318.0,2015_福永医院,1356.8950492247766,2015,福永医院,0.019029931102969327,0.019029931102969327
4050,2015_福永卫生监督所,16602.0,9042.0,7560.0,1545.0,False,197.0,16.0,18.0,32.0,63.0,26.0,2.0,26.0,4.0,3.0,5.0,0.0,1.0,2.0,1557,6354.0,2015_福永卫生监督所,5985.767061484906,2015,福永卫生监督所,0.2380054628130109,0.2380054628130109
4052,2015_福永国税,2.0,0.0,2.0,4040.0,False,284.0,6.0,11.0,35.0,114.0,50.0,3.0,22.0,4.0,6.0,9.0,0.0,4.0,8.0,4069,5688.0,2015_福永国税,3815.476762597929,2015,福永国税,-0.3353127720835619,0.3353127720835619
4056,2015_福永塘尾,5324.0,2752.0,2572.0,5205.0,False,273.0,2.0,6.0,46.0,120.0,12.0,10.0,10.0,13.0,5.0,11.0,0.0,7.0,2.0,5333,4784.0,2015_福永塘尾,6204.3307503697615,2015,福永塘尾,0.796334306698036,0.796334306698036
4058,2015_福永家私街,486.0,272.0,214.0,1547.0,False,185.0,12.0,4.0,8.0,129.0,7.0,2.0,28.0,0.0,4.0,0.0,0.0,2.0,0.0,1559,2734.0,2015_福永家私街,9620.96773139266,2015,福永家私街,0.5455742052472433,0.5455742052472433
4062,2015_福永康之宝,6464.0,3504.0,2960.0,2406.0,False,736.0,2.0,46.0,86.0,280.0,148.0,10.0,46.0,6.0,12.0,15.0,1.0,3.0,10.0,2448,5582.0,2015_福永康之宝,8355.097322166903,2015,福永康之宝,-0.2069974971068111,0.2069974971068111
4063,2015_福永成霖厂,82.0,52.0,30.0,3755.0,False,156.0,12.0,12.0,27.0,65.0,22.0,1.0,4.0,0.0,4.0,2.0,0.0,1.0,2.0,3784,6173.0,2015_福永成霖厂,2320.591387522421,2015,福永成霖厂,-0.7994350922307536,0.7994350922307536
4064,2015_福永扣车场,8762.0,5198.0,3564.0,4942.0,False,159.0,4.0,12.0,15.0,33.0,69.0,1.0,10.0,0.0,8.0,3.0,0.0,2.0,0.0,5071,6325.0,2015_福永扣车场,2471.942999304774,2015,福永扣车场,-0.9981896307948359,0.9981896307948359
4068,2015_福永桥底,1476.0,836.0,640.0,2116.0,False,847.0,12.0,20.0,89.0,384.0,127.0,16.0,30.0,15.0,24.0,18.0,0.0,17.0,28.0,2143,6812.0,2015_福永桥底,3147.899076976642,2015,福永桥底,0.08784284173667467,0.08784284173667467
4069,2015_福永水厂,2692.0,1468.0,1224.0,4234.0,False,261.0,10.0,5.0,32.0,119.0,28.0,8.0,16.0,5.0,6.0,10.0,0.0,11.0,4.0,4262,574.0,2015_福永水厂,1101.8876795355634,2015,福永水厂,0.9339017016289489,0.9339017016289489
4070,2015_福永汽车站,43878.0,24868.0,19010.0,1546.0,False,667.0,4.0,40.0,74.0,209.0,101.0,16.0,30.0,11.0,12.0,18.0,2.0,21.0,19.0,1558,4094.0,2015_福永汽车站,4887.3295791391,2015,福永汽车站,0.2875046468887778,0.2875046468887778
4072,2015_福永海鲜市场,33376.0,19004.0,14372.0,1657.0,False,49.0,4.0,1.0,7.0,25.0,4.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1669,3163.0,2015_福永海鲜市场,6819.33881594718,2015,福永海鲜市场,0.8817365305326589,0.8817365305326589
4073,2015_福永消防中队,5902.0,3592.0,2310.0,4049.0,False,20.0,0.0,2.0,1.0,6.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4078,4607.0,2015_福永消防中队,1729.705909869495,2015,福永消防中队,0.3913046014106379,0.3913046014106379
4077,2015_福永街道办,6732.0,4002.0,2730.0,4047.0,False,685.0,2.0,47.0,65.0,232.0,130.0,11.0,54.0,7.0,11.0,13.0,0.0,9.0,10.0,4076,4796.0,2015_福永街道办,1548.372078646932,2015,福永街道办,-0.9179111093433779,0.9179111093433779
4079,2015_福永鼎丰科技园,3380.0,1992.0,1388.0,5026.0,False,134.0,8.0,10.0,8.0,34.0,43.0,1.0,22.0,0.0,3.0,2.0,0.0,9.0,4.0,5155,7937.0,2015_福永鼎丰科技园,2054.201797285886,2015,福永鼎丰科技园,-0.7933767573031212,0.7933767573031212
4080,2015_福海,6470.0,3500.0,2970.0,5209.0,False,51.0,0.0,4.0,14.0,12.0,5.0,0.0,14.0,0.0,1.0,0.0,1.0,2.0,0.0,5337,6821.0,2015_福海,5070.451302473429,2015,福海,-0.628808737866133,0.628808737866133
4082,2015_福海工业区,3564.0,2210.0,1354.0,4941.0,False,168.0,8.0,7.0,29.0,58.0,41.0,0.0,10.0,1.0,2.0,5.0,0.0,6.0,6.0,5070,6049.0,2015_福海工业区,1545.5531151706869,2015,福海工业区,-0.970999321811656,0.970999321811656
4084,2015_福海路口,2168.0,1152.0,1016.0,5747.0,False,95.0,12.0,9.0,11.0,8.0,6.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,5889,9707.0,2015_福海路口,1634.3840348186725,2015,福海路口,-0.9716494241714009,0.9716494241714009
4087,2015_福滨新村②,30526.0,14842.0,15684.0,1640.0,False,231.0,12.0,13.0,13.0,36.0,13.0,3.0,12.0,2.0,2.0,3.0,2.0,0.0,0.0,1652,30197.0,2015_福滨新村②,9264.117008856554,2015,福滨新村②,-0.874239325762942,0.874239325762942
4089,2015_福瑞尔工业园,10004.0,6536.0,3468.0,3681.0,False,1032.0,22.0,48.0,112.0,219.0,127.0,9.0,20.0,1.0,18.0,20.0,0.0,6.0,5.0,3710,7031.0,2015_福瑞尔工业园,1563.2721323756873,2015,福瑞尔工业园,-0.3385463828294504,0.3385463828294504
4097,2015_福田体育公园,1032.0,588.0,444.0,362.0,False,190.0,12.0,31.0,19.0,22.0,13.0,6.0,52.0,7.0,13.0,2.0,2.0,10.0,7.0,362,28840.0,2015_福田体育公园,7435.852802184989,2015,福田体育公园,-0.9215749525056011,0.9215749525056011
4102,2015_福田党校①,4166.0,2378.0,1788.0,7380.0,False,97.0,14.0,10.0,7.0,9.0,12.0,10.0,24.0,1.0,2.0,2.0,1.0,2.0,1.0,7653,4348.0,2015_福田党校①,2916.3293573336227,2015,福田党校①,-0.6415174801810357,0.6415174801810357
4120,2015_福盈第二工业区,370.0,194.0,176.0,5738.0,False,17.0,2.0,4.0,1.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5880,2461.0,2015_福盈第二工业区,1332.9623959584294,2015,福盈第二工业区,0.7386602005476329,0.7386602005476329
4122,2015_福荣中路,8754.0,4602.0,4152.0,704.0,False,1117.0,34.0,21.0,163.0,326.0,325.0,14.0,42.0,17.0,30.0,36.0,2.0,6.0,18.0,704,14663.0,2015_福荣中路,8879.506261048795,2015,福荣中路,-0.42010679538981704,0.42010679538981704
4123,2015_福轩新村,3248.0,1896.0,1352.0,3382.0,False,257.0,20.0,7.0,32.0,126.0,45.0,1.0,16.0,9.0,2.0,5.0,0.0,3.0,6.0,3411,8387.0,2015_福轩新村,1568.5118186289951,2015,福轩新村,0.0703525552607855,0.0703525552607855
4124,2015_禾场吓住宅区,32.0,22.0,10.0,4398.0,False,743.0,4.0,3.0,101.0,293.0,189.0,9.0,30.0,15.0,18.0,25.0,2.0,12.0,9.0,4471,1793.0,2015_禾场吓住宅区,2900.851963253278,2015,禾场吓住宅区,0.8817394451698876,0.8817394451698876
4126,2015_秀山新村,606.0,280.0,326.0,3175.0,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3204,3041.0,2015_秀山新村,4339.734286854893,2015,秀山新村,0.3838669648620047,0.3838669648620047
4127,2015_秀峰工业区,39138.0,22300.0,16838.0,3189.0,False,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3218,2995.0,2015_秀峰工业区,3591.984092538465,2015,秀峰工业区,-0.997824203644085,0.997824203644085
4129,2015_秀峰路口,18576.0,10156.0,8420.0,1013.0,False,89.0,4.0,7.0,9.0,30.0,23.0,1.0,10.0,1.0,0.0,2.0,0.0,1.0,0.0,1011,7984.0,2015_秀峰路口,4890.99536872419,2015,秀峰路口,-0.8896286064568564,0.8896286064568564
4130,2015_秀新村,376.0,140.0,236.0,3172.0,False,441.0,34.0,20.0,67.0,137.0,81.0,7.0,24.0,11.0,5.0,12.0,0.0,12.0,9.0,3201,2732.0,2015_秀新村,3792.327959575597,2015,秀新村,0.4503454071902292,0.4503454071902292
